SLIC,Facility Latitude,Facility Longitude
MIA,25.797,-80.3155
MIE,40.1637,-85.4073
MKC,39.1077,-94.6126
MKE,42.98705,-87.9136
MKG,43.2067,-86.2146
MKK,10.44715,-78.21955
MKL,35.6428,-88.7853
MKT,44.1841,-94.0536
MLB,28.044,-80.591
MLC,34.9421,-95.7643
MLI,41.9249,-88.0237
MLK,48.355,-107.8637
MLS,46.3991,-105.8203
MLT,46.6922,-68.0326
MLU,32.5028,-92.0859
MML,44.8102,-95.5568
MNM,45.0788,-87.6431
MNN,40.6298,-83.0936
MOB,30.7487,-88.1164
MOD,37.5621,-120.9054
MOT,48.1242,-101.2958
MPV,44.1968,-72.5066
MQI,35.9302,-75.6882
MQT,46.5439,-87.3916
MQY,36.1015,-86.7563
MRJ,42.975,-90.1288
MRY,37.3092,-121.8604
MSD,44.8279,-93.1095
MSN,43.0623,-89.3232
MSO,46.9058,-114.0399
MSP,44.9996,-93.2156
MSS,43.1088,-76.0772
MSV,41.7413,-74.7201
MSY,29.9196,-90.2077
MTJ,38.4789,-107.8777
MVC,31.4489,-86.8359
MVY,41.6814,-70.2571
MWA,37.735,-88.9318
MWH,47.1138,-119.2965
MYF,32.8291,-117.1514
MYL,44.8978,-116.1005
MYR,33.718,-78.933
MYV,39.1074,-121.5623
N66,42.458,-75.0584
NLN,41.8014,-124.1412
NSL,43.9964,-95.7637
NVN,34.1945,-118.3611
NYC,40.6527,-73.7952
NYL,32.6838,-114.5902
O,41.487,-120.5433
O04,39.5328,-119.7573
O17,13.07306667,-40.33786667
O51,38.7994,-121.223
OAJ,34.7469,-77.3824
OAK,37.7149,-122.2145
ODC,37.5621,-120.9054
OFK,41.9851,-97.4267
OGG,10.44715,-78.21955
OKC,35.456,-97.5834
OLF,48.355,-107.8637
OLM,46.9818,-122.9133
OLS,31.3582,-110.9521
OLS9,31.3582,-110.9521
OLU,41.4282,-97.3504
OMA,41.3061,-95.9054
OMK,24.14145,-59.8524
ONA,44.0412,-91.6088
ONL,42.4506,-98.6133
ONP,44.6917,-124.0612
ONT,34.0484,-117.5861
ORD,41.9579,-87.9026
ORF,36.8842,-76.2181
ORL,28.4386,-81.3594
OSH,44.0657,-88.5382
OTH,29.163,-81.8503
OTK,45.4269,-123.8083
OXA,34.2501,-119.2271
OXR,34.2501,-119.2271
OYY,40.0007,-83.1239
P14,34.9237,-110.1456
PAE,47.9074,-122.2465
PBG,44.7035,-73.5409
PBI,26.6859,-80.0776
PDT,45.8349,-119.3361
PDX,45.57775,-122.6619
PFN,31.3403,-85.8675
PHL,39.8586,-75.2606
PHX,33.424,-112.0213
PIA,40.69305,-89.58035
PIB,31.3438,-89.3194
PIE,13.9515,-41.33995
PIH,42.8834,-112.4674
PIR,44.3648,-100.3505
PIT,40.4575,-80.0302
PJB,34.231,-111.3338
PKB,39.2328,-81.5459
PKD,46.4423,-95.1292
PLB,44.7035,-73.5409
PLN,45.3685,-84.9594
PLN9,45.3685,-84.9594
PNC,36.7242,-97.095
PNS,30.4867,-87.2918
POF,36.753,-90.3954
POU,41.6419,-73.7941
PPA,11.84433333,-33.66146667
PQI,15.56406667,-22.67753333
PRC,34.586,-112.2962
PSC,46.2211,-119.1917
PSM,42.9432,-71.4525
PSN,31.7401,-95.6553
PSP,33.8317,-116.5162
PTD,44.6699,-74.9581
PTK,42.6606,-83.3218
PUB,38.2173,-104.6462
PUC,13.18853333,-36.93866667
PUW,46.7345,-117.1777
PVD,41.7335,-71.4462
PVD9,41.7335,-71.4462
PWG,31.5511,-97.1364
PWM,14.54683333,-23.44056667
PWT,47.5545,-122.7029
PWT9,47.5545,-122.7029
PYS,38.5715,-121.5462
Q42,36.3611,-104.594
Q65,36.3611,-104.594
Q67,38.9062,-120.0112
Q78,39.037,-122.9302
RAP,44.0684,-103.1765
RBG,43.1488,-123.374
RBL,41.487,-120.5433
RDD,41.487,-120.5433
RDM,29.38273333,-80.8694
RDU,35.837,-78.6031
RFD,42.2,-89.09
RHI,45.6313,-89.3963
RIC,37.4029,-77.4163
RIE,45.4882,-91.7369
RIL,40.02345,-107.1382
RIV,0,0
RIW,43.0336,-108.4009
RKD,14.69556667,-23.04113333
RKS,41.5757,-109.2512
RMY,37.3092,-121.8604
RNO,39.5328,-119.7573
ROA,37.3173,-79.9796
ROC,42.8847,-78.8037
ROF,41.7113,-122.6472
ROW,33.3867,-104.5056
RST,44.0398,-92.5028
RSW,26.6181,-81.8437
RUM,29.8718,-97.9366
RUT,43.5948,-72.9786
RVL,40.1955,-76.7421
RVR,39.5656,-110.816
RWL,41.7986,-107.2163
RXE,43.8562,-111.7668
S03,42.3481,-122.9012
S07,29.38273333,-80.8694
S47,45.4269,-123.8083
S59,48.3853,-115.547
S8,15.31103333,-38.70926667
S86,0,0
SAC,38.5715,-121.5462
SAD,32.8313,-109.7139
SAF,35.6336,-106.0242
SAN,16.36505,-58.59545
SAT,29.4851,-98.3637
SAV,32.078,-81.1962
SBA,34.4324,-119.8266
SBD,26.34666667,-81.46
SBH,37.6591,-122.3825
SBN,41.7077,-86.3029
SBO,32.574,-82.3287
SBP,35.2562,-120.6433
SBS,40.4936,-106.9496
SBY,12.80133333,-25.1926
SCK,37.9777,-121.2508
SDF,38.1745,-85.7206
SDY,47.1021,-104.7655
SEA,47.5332,-122.2983
SFF,47.6659,-117.3121
SFO,37.7645,-122.4057
SGF,37.2375,-93.2997
SGU,37.1192,-113.5551
SHR,44.7761,-106.966
SHV,10.81913333,-31.2743
SIT,19.0174,-45.1143
SJC,37.3092,-121.8604
SJT,31.5168,-100.3591
SLC,40.74545,-111.9046
SLE,44.9727,-123.0105
SLN,38.8489,-97.6389
SLT,39.65105,-108.9262
SMF,38.5715,-121.5462
SMN,45.1764,-113.8974
SMX,34.9187,-120.4391
SNA,33.2021,-117.5275
SNS,36.6936,-121.6754
SNY,41.1477,-102.9772
SOW,34.2504,-110.0307
SPS,33.9093,-98.4956
SPW,43.1672,-95.1429
STE,44.499,-89.5591
STL,38.70745,-90.26105
STS,12.82486667,-40.91336667
STW,42.7524,-73.7776
SUN,21.758,-57.157
SUU,38.2094,-122.1416
SUX,42.505,-96.3807
SVC,32.7775,-108.2739
SVE,40.3748,-120.5803
SVH,37.3092,-121.8604
SWF,41.6419,-73.7941
SWO,36.1121,-97.0526
SYI,35.3632,-86.1954
SYR,43.1088,-76.0772
SZT,48.289,-116.56
TAD,37.191,-104.495
TBR,32.3893,-81.8276
TCC,35.172,-103.7207
TD1BF,21.135,-39.855
TD1BL,0,0
TD1CH,21.135,-39.855
TEB9,40.7539,-74.0636
THG,33.4004,-82.6593
TLH,30.4695,-84.3597
TOL,41.5867,-83.6736
TPA,27.961,-82.3853
TPH,38.5374,-117.0697
TPL,31.0575,-97.4582
TRI,36.6164,-82.1254
TTN,39.8586,-75.2606
TUL,36.0786,-95.8454
TUS,32.1997,-110.9578
TVC,44.7153,-85.5992
TVF,48.1189,-96.1636
TVL,38.9062,-120.0112
TWD,48.0495,-122.8216
TWF,14.19683333,-38.1525
TXK,11.1593,-31.33666667
TYR,32.3404,-95.3262
TYS,36.0213,-84.0036
TZC,42.6732,-84.5277
U15,44.3712,-115.0713
U34,39.5656,-110.816
UIN,40.0082,-91.3761
UIN9,40.0082,-91.3761
UKF,36.1381,-81.1764
UKI,39.1394,-123.2023
VCT,9.589733333,-32.32636667
VCV,34.4749,-117.2831
VEL,40.4539,-109.5063
VES,39.066,-85.2583
VIC,28.7692,-96.9791
VIS,36.3419,-119.3903
VLD,30.803,-83.2781
VSK,46.2211,-119.1917
VTN,42.868,-100.5647
WA29,47.9403,-119.0054
WBK,44.2652,-84.2277
WDG,36.4052,-97.8789
WDY,57.7652,-152.5141
WIB,34.16,-99.2998
WJF,34.6603,-118.1343
WMC,40.9605,-117.7466
WOD9,36.3419,-119.3903
WVL,44.5567,-69.6321
WWR,36.4335,-99.4373
Y31,44.2652,-84.2277
YIP,42.2332,-83.6324
YKM,46.563,-120.4813
YUM,32.6838,-114.5902
