OCC,OSLIC,OAbbreviation,OSort,OSLC Type,DCC,DSLIC,DAbbreviation,DSort,DSLIC Type,Volume
CC,SLIC,Abbrev,Sort,Type,CC,SLIC,Abbrev,Sort,Type,Volume
US,9860,KELWA,P,CTR,US,9860,KELWA,CTR,8518,
US,6059,CCHIL,N,HUB,US,9879,VNCWA,P,HUB,3092
US,9929,SPOWA,N,HUB,US,9880,WENWA,P,CTR,4352
US,9880,WENWA,P,CTR,US,9880,WENWA,CTR,8530,
US,9929,SPOWA,N,HUB,US,9889,MLKWA,P,HUB,3819
US,9889,MLKWA,P,HUB,US,9881,MLAWA,CTR,6849,
US,9929,SPOWA,N,HUB,US,9882,OMAWA,P,CTR,4464
US,9882,OMAWA,P,CTR,US,9882,OMAWA,CTR,4835,
US,6059,CCHIL,S,HUB,US,9890,YAKWA,P,CTR,1233
US,9890,YAKWA,P,CTR,US,9890,YAKWA,CTR,12034,
US,9929,SPOWA,N,HUB,US,9891,ELLWA,P,CTR,2758
US,9891,ELLWA,P,CTR,US,9891,ELLWA,CTR,4732,
US,6059,CCHIL,N,HUB,US,9907,VLYWA,P,CTR,2898
US,9929,SPOWA,N,HUB,US,9910,PULWA,P,CTR,6409
US,9910,PULWA,P,CTR,US,9910,PULWA,CTR,6955,
US,9929,SPOWA,N,HUB,US,9911,COLWA,P,CTR,4490
US,9911,COLWA,P,CTR,US,9911,COLWA,CTR,4815,
US,9929,SPOWA,N,HUB,US,9913,GCOWA,P,CTR,2372
US,9913,GCOWA,P,CTR,US,9913,GCOWA,CTR,2528,
US,6059,CCHIL,S,HUB,US,9930,KWKWA,P,CTR,1444
US,9930,KWKWA,P,CTR,US,9930,KWKWA,CTR,16244,
US,9929,SPOWA,N,HUB,US,9931,WALWA,P,CTR,2514
US,9931,WALWA,P,CTR,US,9931,WALWA,CTR,5618,
US,6059,CCHIL,D,HUB,US,4009,SDFAS,D,HUB,1789
US,4009,SDFAS,D,HUB,US,9954,9954,P,CTR,6284
US,9954,9954,P,CTR,US,9954,9954,CTR,9310,
US,4009,SDFAS,D,HUB,US,9969,ANCAS,N,HUB,4168
US,9969,ANCAS,N,HUB,US,9969,ANCAS,T,HUB,4160
US,9969,ANCAS,T,HUB,US,9961,KENAK,P,CTR,2028
US,9961,KENAK,P,CTR,US,9961,KENAK,CTR,2034,
US,9969,ANCAS,T,HUB,US,9962,JUNAK,P,CTR,1655
US,9962,JUNAK,P,CTR,US,9962,JUNAK,CTR,1655,
US,9969,ANCAS,T,HUB,US,9965,KODAK,P,CTR,1101
US,9965,KODAK,P,CTR,US,9965,KODAK,CTR,1101,
US,9969,ANCAS,T,HUB,US,9966,HOMAK,P,CTR,1132
US,9966,HOMAK,P,CTR,US,9966,HOMAK,CTR,1133,
US,0120,PITMA,CTR,US,0120,PITMA,L,CTR,4975,
US,0120,PITMA,L,CTR,US,0799,PARNJ,N,HUB,2745
US,0799,PARNJ,D,HUB,US,1909,WILPA,T,HUB,2243
US,0120,PITMA,L,CTR,US,0169,WORMA,N,HUB,281
US,0120,PITMA,L,CTR,US,0120,PITMA,P,CTR,67
US,0169,WORMA,N,HUB,US,0130,SDEMA,P,CTR,2928
US,0120,PITMA,L,CTR,US,0189,CHEMA,N,HUB,386
US,0120,PITMA,L,CTR,US,1229,ALBNY,N,HUB,571
US,1229,ALBNY,N,HUB,US,0500,WHIVT,P,CTR,2301
US,1229,ALBNY,N,HUB,US,0580,STJVT,P,CTR,1856
US,0169,WORMA,N,HUB,US,0619,HARCT,P,HUB,7053
US,0120,PITMA,L,CTR,US,0759,SADNJ,N,HUB,925
US,0759,SADNJ,N,HUB,US,0609,BDLAP,P,HUB,1825
US,0759,SADNJ,N,HUB,US,0679,WATCT,P,HUB,3739
US,0169,WORMA,N,HUB,US,0649,NOWCT,P,HUB,4993
US,0759,SADNJ,N,HUB,US,0635,NIACT,P,CTR,1066
US,0169,WORMA,N,HUB,US,0647,ORACT,P,CTR,2387
US,0759,SADNJ,N,HUB,US,0652,NHACT,P,CTR,2393
US,0759,SADNJ,N,HUB,US,0669,STRCT,P,HUB,2834
US,0759,SADNJ,N,HUB,US,0680,DANCT,P,CTR,2603
US,0759,SADNJ,N,HUB,US,0699,NORCT,P,HUB,3642
US,1229,ALBNY,N,HUB,US,1090,SVANY,P,CTR,1263
US,1719,HARPA,N,HUB,US,1720,CHAPA,P,CTR,5763
US,1329,SYRNY,N,HUB,US,1770,WMSPA,P,CTR,1187
US,1719,HARPA,N,HUB,US,1789,SUNPA,P,HUB,5938
US,1719,HARPA,N,HUB,US,2079,BURMD,P,HUB,5739
US,1719,HARPA,N,HUB,US,2059,WALMD,P,HUB,3454
US,1719,HARPA,N,HUB,US,2039,LANMD,P,HUB,3448
US,1719,HARPA,N,HUB,US,2129,BALMD,P,HUB,6565
US,2129,BALMD,P,HUB,US,2121,2121,CTR,12332,
US,1719,HARPA,N,HUB,US,2160,EASMD,P,CTR,1914
US,1719,HARPA,N,HUB,US,2189,SALMD,P,HUB,2221
US,2329,RICVA,N,HUB,US,2240,FREVA,P,CTR,5680
US,2329,RICVA,N,HUB,US,2241,LIVVA,P,CTR,3766
US,1719,HARPA,T,HUB,US,2329,RICVA,P,HUB,2496
US,1569,NEWPA,D,HUB,US,2409,ROAVA,P,HUB,2576
US,1569,NEWPA,D,HUB,US,2409,ROAVA,N,HUB,637
US,1719,HARPA,T,HUB,US,2329,RICVA,N,HUB,4912
US,1569,NEWPA,D,HUB,US,2539,CHAWV,N,HUB,808
US,2539,CHAWV,N,HUB,US,2499,LEWWV,P,HUB,2569
US,0799,PARNJ,T,HUB,US,2769,RALNC,T,HUB,1709
US,0799,PARNJ,T,HUB,US,2329,RICVA,D,HUB,1239
US,1719,HARPA,N,HUB,US,2749,GRENC,T,HUB,15760
US,0709,MEANJ,N,HUB,US,3039,ATLGA,N,HUB,14488
US,3039,ATLGA,N,HUB,US,3019,ROSGA,P,HUB,10683
US,3039,ATLGA,N,HUB,US,3039,ATLGA,P,HUB,5873
US,3033,SMAGA,T,HUB,US,3033,SMAGA,N,HUB,116565
US,3033,SMAGA,D,HUB,US,3033,SMAGA,P,HUB,2464
US,3039,ATLGA,N,HUB,US,3012,ACWGA,P,CTR,3329
US,3039,ATLGA,N,HUB,US,3020,GRIGA,P,CTR,1961
US,3039,ATLGA,N,HUB,US,3022,CARGA,P,CTR,2289
US,3039,ATLGA,N,HUB,US,3026,FAYGA,P,CTR,4393
US,3033,SMAGA,N,HUB,US,3045,STAGA,P,CTR,3008
US,3039,ATLGA,N,HUB,US,3050,GAIGA,P,CTR,9460
US,3039,ATLGA,N,HUB,US,3052,CRNGA,P,CTR,1853
US,3039,ATLGA,N,HUB,US,3060,ATHGA,P,CTR,5929
US,3039,ATLGA,N,HUB,US,3082,WARGA,P,CTR,1159
US,3039,ATLGA,N,HUB,US,3090,AUGGA,P,CTR,3529
US,3039,ATLGA,N,HUB,US,3120,MACGA,P,CTR,4096
US,3033,SMAGA,T,HUB,US,3140,SAVGA,P,CTR,2119
US,3033,SMAGA,T,HUB,US,3150,WAYGA,P,CTR,978
US,0169,WORMA,N,HUB,US,3609,MONAL,T,HUB,2801
US,3609,MONAL,N,HUB,US,3176,ALBGA,P,CTR,2729
US,1569,NEWPA,N,HUB,US,3009,PLEGA,T,HUB,6877
US,0799,PARNJ,T,HUB,US,3229,JACFL,D,HUB,3247
US,3229,JACFL,D,HUB,US,3229,JACFL,P,HUB,6166
US,3229,JACFL,T,HUB,US,3240,PANFL,P,CTR,3533
US,3229,JACFL,T,HUB,US,3241,CHIFL,P,CTR,1865
US,3229,JACFL,T,HUB,US,3251,FTWFL,P,CTR,4870
US,3309,HIAFL,N,HUB,US,3300,ISLFL,P,CTR,1865
US,3229,JACFL,T,HUB,US,3309,HIAFL,P,HUB,30059
US,1719,HARPA,N,HUB,US,3609,MONAL,N,HUB,6729
US,3609,MONAL,N,HUB,US,3571,FTPAL,P,CTR,1967
US,3799,KNOTN,N,HUB,US,3762,JHNTN,P,CTR,4440
US,4519,SHAOH,N,HUB,US,3849,OAKTN,T,HUB,7167
US,3849,OAKTN,T,HUB,US,3849,OAKTN,N,HUB,77013
US,3849,OAKTN,N,HUB,US,3860,BATMS,P,CTR,5903
US,3799,KNOTN,N,HUB,US,3849,OAKTN,N,HUB,4202
US,3849,OAKTN,N,HUB,US,3890,GRNMS,P,CTR,3158
US,3799,KNOTN,N,HUB,US,3929,JACMS,T,HUB,11479
US,6059,CCHIL,N,HUB,US,3849,OAKTN,T,HUB,15722
US,3849,OAKTN,T,HUB,US,3920,3920,P,CTR,7029
US,3849,OAKTN,T,HUB,US,3950,GULMS,P,CTR,3207
US,3849,OAKTN,N,HUB,US,3970,CLUMS,P,CTR,5031
US,4069,FORKY,N,HUB,US,4022,BLUKY,P,CTR,1618
US,4329,COLOH,T,HUB,US,4059,LEXKY,N,HUB,5475
US,4069,FORKY,N,HUB,US,4059,LEXKY,N,HUB,4902
US,4069,FORKY,N,HUB,US,4059,LEXKY,P,HUB,47246
US,4059,LEXKY,N,HUB,US,4096,LONKY,P,CTR,3225
US,4329,COLOH,N,HUB,US,4110,ASHKY,P,CTR,4418
US,0759,SADNJ,T,HUB,US,4069,FORKY,T,HUB,1183
US,4069,FORKY,T,HUB,US,4200,PADKY,P,CTR,668
US,1569,NEWPA,N,HUB,US,4009,SDFAS,D,HUB,11096
US,4009,SDFAS,D,HUB,US,4009,SDFAS,N,HUB,51852
US,4009,SDFAS,N,HUB,US,4224,HOPKY,P,CTR,2135
US,4069,FORKY,N,HUB,US,4230,OWEKY,P,CTR,1232
US,4069,FORKY,N,HUB,US,4271,CAMKY,P,CTR,1261
US,4329,COLOH,N,HUB,US,4619,I16IN,P,HUB,13432
US,4628,FLDIN,N,HUB,US,4628,FLDIN,P,HUB,4414
US,4628,FLDIN,N,HUB,US,4629,I81IN,P,HUB,4279
US,4628,FLDIN,N,HUB,US,4624,CASIN,P,CTR,1305
US,1229,ALBNY,T,HUB,US,6059,CCHIL,N,HUB,9038
US,4369,TOLOH,N,HUB,US,4636,TCIIN,P,CTR,4451
US,4369,TOLOH,N,HUB,US,4650,BOUIN,P,CTR,3491
US,4369,TOLOH,N,HUB,US,4651,4651,P,CTR,6943
US,4369,TOLOH,N,HUB,US,4660,SOUIN,P,CTR,6713
US,4369,TOLOH,N,HUB,US,4675,WATIN,P,CTR,5158
US,4369,TOLOH,N,HUB,US,4689,FORIN,P,HUB,11854
US,4369,TOLOH,N,HUB,US,4690,KOKIN,P,CTR,3046
US,4628,FLDIN,N,HUB,US,4715,CLAIN,P,CTR,3549
US,4628,FLDIN,N,HUB,US,4720,COLIN,P,CTR,1284
US,4329,COLOH,N,HUB,US,4724,VERIN,P,CTR,3795
US,4369,TOLOH,N,HUB,US,4730,MUNIN,P,CTR,3745
US,4628,FLDIN,N,HUB,US,4740,BLOIN,P,CTR,2029
US,4628,FLDIN,N,HUB,US,4770,EVNIN,P,CTR,2107
US,4628,FLDIN,N,HUB,US,4780,THAIN,P,CTR,1326
US,4628,FLDIN,N,HUB,US,4793,CRAIN,P,CTR,627
US,1229,ALBNY,T,HUB,US,4429,MIDOH,T,HUB,1683
US,4429,MIDOH,T,HUB,US,4809,MHEMI,P,HUB,5923
US,4369,TOLOH,N,HUB,US,4806,PORMI,P,CTR,7516
US,4369,TOLOH,T,HUB,US,4885,MTPMI,P,CTR,4879
US,4369,TOLOH,N,HUB,US,4909,KALMI,P,HUB,9891
US,4369,TOLOH,N,HUB,US,4901,BCRMI,P,CTR,6115
US,4369,TOLOH,N,HUB,US,4902,STJMI,P,CTR,5539
US,4369,TOLOH,N,HUB,US,4920,JACMI,P,CTR,6678
US,4369,TOLOH,N,HUB,US,4922,ADRMI,P,CTR,6288
US,4369,TOLOH,N,HUB,US,4959,GRAMI,P,HUB,23303
US,4369,TOLOH,T,HUB,US,4944,MSKMI,P,CTR,4330
US,6059,CCHIL,N,HUB,US,4980,IROMI,P,CTR,2561
US,6059,CCHIL,N,HUB,US,4989,ESCMI,P,HUB,2419
US,6059,CCHIL,N,HUB,US,4985,MARMI,P,CTR,3228
US,6059,CCHIL,N,HUB,US,4992,HOUMI,P,CTR,2380
US,6059,CCHIL,N,HUB,US,6059,CCHIL,S,HUB,138326
US,6059,CCHIL,N,HUB,US,5039,DESIA,N,HUB,2470
US,4429,MIDOH,N,HUB,US,5289,DAVIA,T,HUB,3556
US,6059,CCHIL,N,HUB,US,5040,MCIIA,P,CTR,1776
US,6059,CCHIL,N,HUB,US,5050,FDOIA,P,CTR,1503
US,6059,CCHIL,N,HUB,US,5119,5119,P,HUB,2817
US,6059,CCHIL,N,HUB,US,5220,CORIA,P,CTR,1811
US,6059,CCHIL,N,HUB,US,5240,HIAIA,P,CTR,2899
US,6059,CCHIL,N,HUB,US,5260,BURIA,P,CTR,1022
US,6059,CCHIL,N,HUB,US,5380,DODWI,P,CTR,1301
US,6059,CCHIL,N,HUB,US,5390,LDEWI,P,CTR,1509
US,6059,CCHIL,N,HUB,US,5431,BAYWI,P,CTR,1245
US,6059,CCHIL,N,HUB,US,5440,WASWI,P,CTR,1857
US,6059,CCHIL,N,HUB,US,5450,RHIWI,P,CTR,2509
US,6059,CCHIL,N,HUB,US,5460,LCRWI,P,CTR,1426
US,6059,CCHIL,N,HUB,US,5471,BALWI,P,CTR,2756
US,6059,CCHIL,N,HUB,US,5486,RLAWI,P,CTR,2415
US,0169,WORMA,N,HUB,US,5549,MINMN,N,HUB,2643
US,6059,CCHIL,N,HUB,US,5549,MINMN,N,HUB,13917
US,6059,CCHIL,N,HUB,US,5519,STPMN,P,HUB,15597
US,6059,CCHIL,N,HUB,US,5534,ISAMN,P,CTR,2909
US,6059,CCHIL,N,HUB,US,5549,MINMN,P,HUB,10870
US,6059,CCHIL,N,HUB,US,5580,DULMN,P,CTR,3656
US,6059,CCHIL,N,HUB,US,5590,ROCMN,P,CTR,4686
US,6059,CCHIL,N,HUB,US,5600,MANMN,P,CTR,3306
US,6059,CCHIL,N,HUB,US,5630,SCLMN,P,CTR,3860
US,6059,CCHIL,N,HUB,US,5719,SIOSD,T,HUB,7219
US,6059,CCHIL,N,HUB,US,5719,SIOSD,P,HUB,3071
US,6059,CCHIL,N,HUB,US,5770,RAPSD,P,CTR,1961
US,6059,CCHIL,N,HUB,US,5819,FARND,P,HUB,1287
US,6059,CCHIL,N,HUB,US,5819,FARND,T,HUB,3162
US,6059,CCHIL,N,HUB,US,5859,BISND,P,HUB,1680
US,6059,CCHIL,N,HUB,US,5919,BILMT,P,HUB,1865
US,6059,CCHIL,N,HUB,US,5919,BILMT,T,HUB,6278
US,6059,CCHIL,N,HUB,US,5971,BOZMT,P,CTR,1660
US,6059,CCHIL,N,HUB,US,5980,MISMT,P,CTR,1648
US,0169,WORMA,N,HUB,US,9929,SPOWA,D,HUB,7691
US,9929,SPOWA,D,HUB,US,9929,SPOWA,T,HUB,28035
US,0799,PARNJ,N,HUB,US,6069,JEFIL,S,HUB,11510
US,6059,CCHIL,N,HUB,US,6200,ALTIL,P,CTR,1736
US,6059,CCHIL,N,HUB,US,6220,BELIL,P,CTR,1545
US,6059,CCHIL,N,HUB,US,6290,MARIL,P,CTR,1155
US,4329,COLOH,N,HUB,US,6309,EARMO,T,HUB,13319
US,6059,CCHIL,N,HUB,US,6309,EARMO,P,HUB,5725
US,6059,CCHIL,N,HUB,US,6319,JEFMO,P,HUB,2765
US,6309,EARMO,N,HUB,US,6350,KIRMO,P,CTR,3488
US,6629,LENKS,N,HUB,US,6419,KANKS,P,HUB,22698
US,6059,CCHIL,N,HUB,US,6529,COLMO,P,HUB,2422
US,6629,LENKS,N,HUB,US,6530,SEDMO,P,CTR,3497
US,6629,LENKS,N,HUB,US,6589,SPRMO,P,HUB,14692
US,6589,SPRMO,P,HUB,US,6560,SPREX,P,CTR,15942
US,6629,LENKS,T,HUB,US,6561,BRAMO,P,CTR,2644
US,6059,CCHIL,N,HUB,US,6819,OMANE,P,HUB,9918
US,6819,OMANE,N,HUB,US,6919,NPLNE,P,HUB,1492
US,6819,OMANE,N,HUB,US,6819,OMANE,T,HUB,4408
US,0709,MEANJ,N,HUB,US,7019,NORLA,N,HUB,3722
US,7019,NORLA,N,HUB,US,7019,NORLA,P,HUB,9120
US,7019,NORLA,N,HUB,US,7020,HARLA,P,CTR,5551
US,7019,NORLA,N,HUB,US,7030,HOULA,P,CTR,5103
US,6059,CCHIL,N,HUB,US,7050,LAFLA,P,CTR,1515
US,7019,NORLA,N,HUB,US,7052,NIBLA,P,CTR,1787
US,6059,CCHIL,N,HUB,US,7069,LAKLA,P,HUB,1186
US,4519,SHAOH,N,HUB,US,3929,JACMS,T,HUB,8965
US,3929,JACMS,N,HUB,US,7089,PORLA,P,HUB,9799
US,3849,OAKTN,T,HUB,US,7119,SHRLA,P,HUB,4364
US,3799,KNOTN,N,HUB,US,7229,LITAR,N,HUB,8808
US,7519,MESTX,N,HUB,US,7180,TEXAR,P,CTR,3667
US,6059,CCHIL,N,HUB,US,7319,OKLOK,P,HUB,3300
US,4429,MIDOH,N,HUB,US,7319,OKLOK,N,HUB,4877
US,6059,CCHIL,N,HUB,US,7419,TULOK,P,HUB,2757
US,7519,MESTX,N,HUB,US,7519,MESTX,P,HUB,17376
US,7519,MESTX,N,HUB,US,7529,DALTX,P,HUB,38829
US,7519,MESTX,N,HUB,US,7649,DFWAS,P,HUB,312
US,7649,DFWAS,P,HUB,US,7503,7503,CTR,1063,
US,7519,MESTX,N,HUB,US,7595,CKLTX,P,HUB,9334
US,7519,MESTX,N,HUB,US,7599,INDTX,P,HUB,11119
US,7519,MESTX,N,HUB,US,7687,HASTX,P,HUB,25509
US,7519,MESTX,N,HUB,US,7619,FORTX,P,HUB,16008
US,7519,MESTX,N,HUB,US,7620,DENTX,P,CTR,4969
US,7519,MESTX,N,HUB,US,7709,HOUTX,P,HUB,1658
US,1229,ALBNY,T,HUB,US,3033,SMAGA,D,HUB,1505
US,7519,MESTX,T,HUB,US,7730,CONTX,P,CTR,3185
US,7519,MESTX,T,HUB,US,7752,BAYTX,P,CTR,2214
US,7519,MESTX,T,HUB,US,7756,LCITX,P,CTR,2543
US,7519,MESTX,T,HUB,US,7790,VICTX,P,CTR,1532
US,0189,CHEMA,T,HUB,US,7599,INDTX,N,HUB,3574
US,7599,INDTX,N,HUB,US,7599,INDTX,D,HUB,6879
US,7599,INDTX,D,HUB,US,7801,KERTX,P,CTR,1955
US,7519,MESTX,N,HUB,US,7829,SANTX,N,HUB,3146
US,7519,MESTX,N,HUB,US,7829,SANTX,P,HUB,6968
US,7519,MESTX,N,HUB,US,7851,MCATX,P,CTR,3325
US,7519,MESTX,D,HUB,US,7852,BWNTX,P,CTR,1435
US,7519,MESTX,N,HUB,US,7864,RRKTX,P,CTR,6730
US,7519,MESTX,N,HUB,US,7874,AUNTX,P,CTR,6027
US,7519,MESTX,N,HUB,US,7871,OSETX,P,CTR,6153
US,7519,MESTX,N,HUB,US,7879,AUSTX,P,HUB,16336
US,0169,WORMA,N,HUB,US,7599,INDTX,N,HUB,2321
US,7599,INDTX,D,HUB,US,7880,DRITX,P,CTR,1081
US,7709,HOUTX,T,HUB,US,7829,SANTX,N,HUB,11659
US,7599,INDTX,D,HUB,US,7884,UVATX,P,CTR,1184
US,7519,MESTX,D,HUB,US,7900,PAMTX,P,CTR,1422
US,7940,LUBTX,P,CTR,US,7901,PLATX,P,CTR,3270
US,7519,MESTX,N,HUB,US,7939,AMATX,P,HUB,2183
US,7519,MESTX,N,HUB,US,7999,EPATX,P,HUB,12314
US,6059,CCHIL,N,HUB,US,8029,DENCO,P,HUB,10667
US,6059,CCHIL,N,HUB,US,8010,EGLCO,P,CTR,4495
US,4429,MIDOH,N,HUB,US,8029,DENCO,N,HUB,5530
US,6059,CCHIL,N,HUB,US,8050,LVECO,P,CTR,2783
US,6059,CCHIL,N,HUB,US,8095,COLCO,P,CTR,2978
US,8029,DENCO,N,HUB,US,8130,DURCO,P,CTR,1731
US,6059,CCHIL,N,HUB,US,8459,LKEUT,D,HUB,3613
US,6059,CCHIL,N,HUB,US,8320,PCTID,P,CTR,1076
US,6059,CCHIL,N,HUB,US,8339,TWIID,P,HUB,1097
US,6059,CCHIL,N,HUB,US,8349,IDAID,P,HUB,1945
US,6059,CCHIL,N,HUB,US,9929,SPOWA,T,HUB,7998
US,8379,BOIID,N,HUB,US,8361,MCCAL,P,CTR,2179
US,6059,CCHIL,N,HUB,US,8363,NAPID,P,CTR,2256
US,6059,CCHIL,N,HUB,US,8379,BOIID,P,HUB,2566
US,6059,CCHIL,N,HUB,US,9929,SPOWA,P,HUB,5686
US,6059,CCHIL,N,HUB,US,8419,SALUT,P,HUB,5108
US,0169,WORMA,N,HUB,US,6039,ADDIL,D,HUB,3916
US,6039,ADDIL,D,HUB,US,8459,LKEUT,P,HUB,2582
US,6059,CCHIL,N,HUB,US,8430,LGNUT,P,CTR,1525
US,6059,CCHIL,N,HUB,US,8460,PROUT,P,CTR,2590
US,6059,CCHIL,N,HUB,US,8472,SGEUT,P,CTR,1365
US,6059,CCHIL,N,HUB,US,8529,TEMAZ,P,HUB,2243
US,1569,NEWPA,N,HUB,US,8509,PHOAZ,N,HUB,6951
US,4329,COLOH,N,HUB,US,8509,PHOAZ,T,HUB,5457
US,6059,CCHIL,N,HUB,US,8579,TUCAZ,P,HUB,1930
US,0709,MEANJ,N,HUB,US,8719,ALBNM,N,HUB,5059
US,6059,CCHIL,N,HUB,US,8719,ALBNM,P,HUB,1371
US,6059,CCHIL,N,HUB,US,8711,ASPNM,P,CTR,1790
US,7599,INDTX,N,HUB,US,8719,ALBNM,T,HUB,5997
US,6059,CCHIL,N,HUB,US,8919,LASNV,P,HUB,3063
US,6059,CCHIL,N,HUB,US,8959,RENNV,S,HUB,7482
US,9029,GVICA,N,HUB,US,9003,BAYCA,P,CTR,4904
US,6059,CCHIL,N,HUB,US,9069,CERCA,P,HUB,5164
US,6059,CCHIL,N,HUB,US,9179,SGACA,P,HUB,3638
US,6059,CCHIL,N,HUB,US,9149,VANCA,P,HUB,3655
US,9029,GVICA,N,HUB,US,9122,9122,P,CTR,5970
US,6059,CCHIL,N,HUB,US,9139,SFECA,P,HUB,2453
US,9029,GVICA,N,HUB,US,9143,9143,P,CTR,7874
US,6059,CCHIL,N,HUB,US,9169,ONTCA,P,HUB,4767
US,6059,CCHIL,N,HUB,US,9209,SMRCA,P,HUB,2476
US,6059,CCHIL,N,HUB,US,9259,CVICA,P,HUB,3626
US,6059,CCHIL,N,HUB,US,9219,SDICA,P,HUB,4786
US,6059,CCHIL,N,HUB,US,9220,PSPCA,P,CTR,1202
US,6059,CCHIL,N,HUB,US,9240,SBECA,P,CTR,1107
US,6059,CCHIL,N,HUB,US,9279,ANACA,P,HUB,4969
US,9159,WAHCA,S,HUB,US,9269,LAGCA,P,HUB,5894
US,9029,GVICA,N,HUB,US,9310,SBARC,P,CTR,9485
US,6059,CCHIL,N,HUB,US,9330,BKRCA,P,CTR,1961
US,6059,CCHIL,N,HUB,US,9379,FRECA,P,HUB,5514
US,4369,TOLOH,N,HUB,US,9489,NBACA,T,HUB,7227
US,0169,WORMA,N,HUB,US,9489,NBACA,D,HUB,7960
US,9489,NBACA,D,HUB,US,9489,NBACA,T,HUB,150089
US,6059,CCHIL,N,HUB,US,9409,SUNCA,P,HUB,3205
US,6059,CCHIL,N,HUB,US,9449,SBRCA,P,HUB,3303
US,6059,CCHIL,N,HUB,US,9430,MENCA,P,CTR,1491
US,6059,CCHIL,N,HUB,US,9589,SACCA,N,HUB,9653
US,6059,CCHIL,N,HUB,US,9469,OAKCA,P,HUB,2288
US,6059,CCHIL,N,HUB,US,9489,NBACA,P,HUB,2421
US,9489,NBACA,T,HUB,US,9490,SRFCA,P,CTR,4520
US,6059,CCHIL,N,HUB,US,9499,PEACA,P,HUB,2396
US,6059,CCHIL,N,HUB,US,9519,SJOCA,P,HUB,4626
US,9489,NBACA,T,HUB,US,9513,SBACA,P,CTR,2976
US,6059,CCHIL,N,HUB,US,9530,MODCA,P,CTR,2552
US,9489,NBACA,T,HUB,US,9532,ANGCA,P,CTR,2878
US,6059,CCHIL,N,HUB,US,9556,CDOCA,P,CTR,3913
US,6059,CCHIL,N,HUB,US,9579,RKLCA,P,HUB,3937
US,6059,CCHIL,N,HUB,US,9609,REDCA,P,HUB,2579
US,6059,CCHIL,N,HUB,US,9159,WAHCA,D,HUB,1986
US,6059,CCHIL,N,HUB,US,9729,POROR,N,HUB,7297
US,6059,CCHIL,N,HUB,US,9729,POROR,P,HUB,9437
US,6059,CCHIL,N,HUB,US,9730,SALOR,P,CTR,1994
US,6059,CCHIL,N,HUB,US,9770,BENOR,P,CTR,2571
US,6059,CCHIL,N,HUB,US,9829,REDWA,P,HUB,7116
US,6059,CCHIL,N,HUB,US,9809,TUKWA,P,HUB,3025
US,6059,CCHIL,N,HUB,US,9819,SEAWA,P,HUB,7154
US,6059,CCHIL,N,HUB,US,9859,EVTWA,P,HUB,2774
US,6059,CCHIL,N,HUB,US,9821,BURWA,P,CTR,3076
US,6059,CCHIL,N,HUB,US,9822,BELWA,P,CTR,2374
US,6059,CCHIL,N,HUB,US,9823,ARLWA,P,CTR,2248
US,6059,CCHIL,N,HUB,US,9829,REDWA,N,HUB,2507
US,6059,CCHIL,N,HUB,US,9899,PACWA,P,HUB,3632
US,6059,CCHIL,N,HUB,US,9849,FIFWA,P,HUB,2313
US,6059,CCHIL,N,HUB,US,9850,TUMWA,P,CTR,2413
US,6059,CCHIL,N,HUB,US,9890,YAKWA,P,CTR,1767
US,6059,CCHIL,N,HUB,US,9930,KWKWA,P,CTR,1919
US,0130,SDEMA,CTR,US,0130,SDEMA,L,CTR,3812,
US,0130,SDEMA,L,CTR,US,0119,SPRMA,L,HUB,3785
PR,0099,SJUAS,N,ARPT,PR,0096,MAYPR,P,CTR,1572
US,0130,SDEMA,L,CTR,US,0130,SDEMA,P,CTR,27
US,9789,HEROR,N,HUB,US,9784,ENTOR,P,CTR,1398
US,9784,ENTOR,P,CTR,US,9784,ENTOR,CTR,2039,
US,0140,LEOMA,CTR,US,0140,LEOMA,L,CTR,8115,
US,0140,LEOMA,L,CTR,US,0169,WORMA,T,HUB,8048
US,2329,RICVA,N,HUB,US,3229,JACFL,T,HUB,27375
PR,0099,SJUAS,N,ARPT,PR,0093,AREPR,P,CTR,1397
US,0169,WORMA,N,HUB,US,0120,PITMA,P,CTR,3529
US,0140,LEOMA,L,CTR,US,0140,LEOMA,P,CTR,67
US,0169,WORMA,T,HUB,US,0170,ASHMA,P,CTR,4357
US,0169,WORMA,T,HUB,US,0189,CHEMA,P,HUB,14983
US,0169,WORMA,T,HUB,US,0189,CHEMA,N,HUB,2346
US,0169,WORMA,T,HUB,US,0199,LYNMA,P,HUB,14020
US,0169,WORMA,T,HUB,US,0209,NORMA,P,HUB,8522
US,0169,WORMA,T,HUB,US,0219,WATMA,P,HUB,9411
US,0169,WORMA,T,HUB,US,0249,BROMA,P,HUB,11637
US,0169,WORMA,T,HUB,US,0212,SOMMA,P,CTR,7329
US,0169,WORMA,T,HUB,US,0231,SBOMA,P,CTR,7087
US,0169,WORMA,T,HUB,US,0259,SAMMA,S,HUB,3437
US,0169,WORMA,T,HUB,US,0269,YAMMA,S,HUB,4964
US,0169,WORMA,T,HUB,US,0270,DARMA,P,CTR,4966
US,0169,WORMA,T,HUB,US,0274,KNGMA,P,CTR,4424
US,0169,WORMA,T,HUB,US,0299,PRORI,P,HUB,11685
US,0169,WORMA,T,HUB,US,0399,NSHNH,P,HUB,16332
US,0169,WORMA,T,HUB,US,0319,MANNH,P,HUB,9383
