SLIC,SLIC Name,OpTyp,Desc,Building,Building Name,Region Num,Region Name,District Num,District Name,Facility Latitude,Facility Longitude,Organization Country Cd
267,YARMOUTH - 0259 CPU,CPU,CENTRAL PICKUP,269,YARMOUTH,7,EAST REGION,36,NORTHEAST,41.6814,-70.2571,US
267,YARMOUTH - 0259 CPU,CPU,CENTRAL PICKUP,269,YARMOUTH,7,NORTHEAST,36,EAST NEW ENGLAND,41.6814,-70.2571,US
268,FRANKLIN - 0209 CPU,CPU,CENTRAL PICKUP,209,NORWOOD,7,EAST REGION,36,NORTHEAST,42.2076,-71.1795,US
268,FRANKLIN - 0209 CPU,CPU,CENTRAL PICKUP,209,NORWOOD,7,NORTHEAST,36,EAST NEW ENGLAND,42.2076,-71.1795,US
269,YARMOUTH HUB,HUB,HUB/CENTRAL SORT,269,YARMOUTH,7,EAST REGION,36,NORTHEAST,41.6814,-70.2571,US
269,YARMOUTH HUB,HUB,HUB/CENTRAL SORT,269,YARMOUTH,7,NORTHEAST,36,EAST NEW ENGLAND,41.6814,-70.2571,US
270,DARTMOUTH,PKG,REGULAR PACKAGE CENTER,270,DARTMOUTH,7,EAST REGION,36,NORTHEAST,41.652,-71.004,US
270,DARTMOUTH,PKG,REGULAR PACKAGE CENTER,270,DARTMOUTH,7,NORTHEAST,36,EAST NEW ENGLAND,41.652,-71.004,US
272,"PROVIDENCE-EAST, MA",PKG,REGULAR PACKAGE CENTER,299,PROVIDENCE,7,EAST REGION,36,NORTHEAST,41.7335,-71.4462,US
272,"PROVIDENCE-EAST, MA",PKG,REGULAR PACKAGE CENTER,299,PROVIDENCE,7,NORTHEAST,36,EAST NEW ENGLAND,41.7335,-71.4462,US
273,"PROVIDENCE-SOUTH, MA",PKG,REGULAR PACKAGE CENTER,299,PROVIDENCE,7,EAST REGION,36,NORTHEAST,41.7335,-71.4462,US
273,"PROVIDENCE-SOUTH, MA",PKG,REGULAR PACKAGE CENTER,299,PROVIDENCE,7,NORTHEAST,36,EAST NEW ENGLAND,41.7335,-71.4462,US
274,KINGSTON - VILLAGE,PKG,REGULAR PACKAGE CENTER,274,KINGSTON MA VILLAGE,7,EAST REGION,36,NORTHEAST,41.9478,-71.1261,US
278,BROCKTON - 0249 CPU,CPU,CENTRAL PICKUP,249,BROCKTON,7,EAST REGION,36,NORTHEAST,42.0501,-71.0034,US
278,BROCKTON - 0249 CPU,CPU,CENTRAL PICKUP,249,BROCKTON,7,NORTHEAST,36,EAST NEW ENGLAND,42.0501,-71.0034,US
027AM,Customer Location,CSL,CUSTOMER SHIPPING LOC,027AM,Customer Location,7,EAST REGION,36,NORTHEAST,0,0,US
280,"PROVIDENCE-EAST, RI",PKG,REGULAR PACKAGE CENTER,299,PROVIDENCE,7,EAST REGION,36,NORTHEAST,41.7335,-71.4462,US
280,"PROVIDENCE-EAST, RI",PKG,REGULAR PACKAGE CENTER,299,PROVIDENCE,7,NORTHEAST,36,EAST NEW ENGLAND,41.7335,-71.4462,US
281,"PROVIDENCE-SOUTH, RI",PKG,REGULAR PACKAGE CENTER,299,PROVIDENCE,7,EAST REGION,36,NORTHEAST,41.7335,-71.4462,US
281,"PROVIDENCE-SOUTH, RI",PKG,REGULAR PACKAGE CENTER,299,PROVIDENCE,7,NORTHEAST,36,EAST NEW ENGLAND,41.7335,-71.4462,US
285,PROVIDENCE-WEST,PKG,REGULAR PACKAGE CENTER,299,PROVIDENCE,7,EAST REGION,36,NORTHEAST,41.7335,-71.4462,US
285,PROVIDENCE-WEST,PKG,REGULAR PACKAGE CENTER,299,PROVIDENCE,7,NORTHEAST,36,EAST NEW ENGLAND,41.7335,-71.4462,US
288,PROVIDENCE METRO-0299 CPU,CPU,CENTRAL PICKUP,299,PROVIDENCE,7,EAST REGION,36,NORTHEAST,41.7335,-71.4462,US
288,PROVIDENCE METRO-0299 CPU,CPU,CENTRAL PICKUP,299,PROVIDENCE,7,NORTHEAST,36,EAST NEW ENGLAND,41.7335,-71.4462,US
289,T.F. GREEN GATEWAY,APT,AIRPORT,289,WARWICK AIR GATEWAY,7,EAST REGION,36,NORTHEAST,41.7327,-71.4263,US
289,T.F. GREEN GATEWAY,APT,AIRPORT,289,WARWICK AIR GATEWAY,7,NORTHEAST,36,EAST NEW ENGLAND,41.7327,-71.4263,US
289,T.F. GREEN GATEWAY,APT,AIRPORT,299,PROVIDENCE,7,NORTHEAST,36,EAST NEW ENGLAND,41.7335,-71.4462,US
289,T.F. GREEN GATEWAY,APT,AIRPORT,9999,WARWICK AIR GATEWAY,7,NORTHEAST,36,EAST NEW ENGLAND,41.7327,-71.4263,US
290,PROVIDENCE-METRO,PKG,REGULAR PACKAGE CENTER,299,PROVIDENCE,7,EAST REGION,36,NORTHEAST,41.7335,-71.4462,US
290,PROVIDENCE-METRO,PKG,REGULAR PACKAGE CENTER,299,PROVIDENCE,7,NORTHEAST,36,EAST NEW ENGLAND,41.7335,-71.4462,US
291,PROVIDENCE EAST-0299 CPU,CPU,CENTRAL PICKUP,299,PROVIDENCE,7,EAST REGION,36,NORTHEAST,41.7335,-71.4462,US
291,PROVIDENCE EAST-0299 CPU,CPU,CENTRAL PICKUP,299,PROVIDENCE,7,NORTHEAST,36,EAST NEW ENGLAND,41.7335,-71.4462,US
293,DARTMOUTH - 0169 CPU,CPU,CENTRAL PICKUP,270,DARTMOUTH,7,EAST REGION,36,NORTHEAST,41.652,-71.004,US
293,DARTMOUTH - 0169 CPU,CPU,CENTRAL PICKUP,270,DARTMOUTH,7,NORTHEAST,36,EAST NEW ENGLAND,41.652,-71.004,US
294,PROVIDENCE WEST-0299 CPU,CPU,CENTRAL PICKUP,299,PROVIDENCE,7,EAST REGION,36,NORTHEAST,41.7335,-71.4462,US
294,PROVIDENCE WEST-0299 CPU,CPU,CENTRAL PICKUP,299,PROVIDENCE,7,NORTHEAST,36,EAST NEW ENGLAND,41.7335,-71.4462,US
298,PROVIDENCE-SOUTH 0299 CPU,CPU,CENTRAL PICKUP,299,PROVIDENCE,7,EAST REGION,36,NORTHEAST,41.7335,-71.4462,US
298,PROVIDENCE-SOUTH 0299 CPU,CPU,CENTRAL PICKUP,299,PROVIDENCE,7,NORTHEAST,36,EAST NEW ENGLAND,41.7335,-71.4462,US
299,PROVIDENCE HUB,HUB,HUB/CENTRAL SORT,299,PROVIDENCE,7,EAST REGION,36,NORTHEAST,41.7335,-71.4462,US
299,PROVIDENCE HUB,HUB,HUB/CENTRAL SORT,299,PROVIDENCE,7,NORTHEAST,36,EAST NEW ENGLAND,41.7335,-71.4462,US
02NH,HYANNIS AIRPORT,APT,AIRPORT,249,BROCKTON,7,NORTHEAST,36,EAST NEW ENGLAND,42.0501,-71.0034,US
02NH,HYANNIS AIRPORT,APT,AIRPORT,269,YARMOUTH,7,EAST REGION,36,NORTHEAST,41.6814,-70.2571,US
02NH,HYANNIS AIRPORT,APT,AIRPORT,269,YARMOUTH,7,NORTHEAST,36,EAST NEW ENGLAND,41.6814,-70.2571,US
02NM,MARTHA'S VINEYARD AP,APT,AIRPORT,249,BROCKTON,7,EAST REGION,36,NORTHEAST,42.0501,-71.0034,US
02NM,MARTHA'S VINEYARD AP,APT,AIRPORT,249,BROCKTON,7,NORTHEAST,36,EAST NEW ENGLAND,42.0501,-71.0034,US
02NN,NANTUCKET AIRPORT,APT,AIRPORT,249,BROCKTON,7,EAST REGION,36,NORTHEAST,42.0501,-71.0034,US
02NN,NANTUCKET AIRPORT,APT,AIRPORT,249,BROCKTON,7,NORTHEAST,36,EAST NEW ENGLAND,42.0501,-71.0034,US
300,NASHUA,PKG,REGULAR PACKAGE CENTER,300,NASHUA,7,NORTHEAST,62,NO NEW ENGLAND,42.7564,-71.4905,US
300,NASHUA WEST,PKG,REGULAR PACKAGE CENTER,300,NASHUA,7,EAST REGION,36,NORTHEAST,42.7564,-71.4905,US
300,NASHUA WEST,PKG,REGULAR PACKAGE CENTER,300,NASHUA,7,NORTHEAST,62,NO NEW ENGLAND,42.7564,-71.4905,US
302,NASHUA EAST,PKG,REGULAR PACKAGE CENTER,300,NASHUA,7,EAST REGION,36,NORTHEAST,42.7564,-71.4905,US
302,NASHUA EAST,PKG,REGULAR PACKAGE CENTER,300,NASHUA,7,NORTHEAST,62,NO NEW ENGLAND,42.7564,-71.4905,US
302,SALEM,PKG,REGULAR PACKAGE CENTER,300,NASHUA,7,NORTHEAST,62,NO NEW ENGLAND,42.7564,-71.4905,US
307,MANCHESTER RAMP,APT,AIRPORT,131,MANCHESTER AIRPORT,7,EAST REGION,36,NORTHEAST,42.9443,-71.4366,US
307,MANCHESTER RAMP,APT,AIRPORT,131,MANCHESTER AIRPORT,7,NORTHEAST,62,NO NEW ENGLAND,42.9443,-71.4366,US
308,NASHUA CPU,CPU,CENTRAL PICKUP,300,NASHUA,7,EAST REGION,36,NORTHEAST,42.7564,-71.4905,US
308,NASHUA CPU,CPU,CENTRAL PICKUP,300,NASHUA,7,NORTHEAST,62,NO NEW ENGLAND,42.7564,-71.4905,US
308,NASHUA CPU,CPU,CENTRAL PICKUP,319,MANCHESTER,7,NORTHEAST,62,NO NEW ENGLAND,42.9432,-71.4525,US
309,MANCHESTER,APT,AIRPORT,131,MANCHESTER AIRPORT,7,EAST REGION,36,NORTHEAST,42.9443,-71.4366,US
309,MANCHESTER,APT,AIRPORT,131,MANCHESTER AIRPORT,7,NORTHEAST,62,NO NEW ENGLAND,42.9443,-71.4366,US
030AM,Customer Location,CSL,CUSTOMER SHIPPING LOC,030AM,Customer Location,7,EAST REGION,36,NORTHEAST,0,0,US
310,MANCHESTER-MANCHESTE,PKG,REGULAR PACKAGE CENTER,319,MANCHESTER,7,EAST REGION,36,NORTHEAST,42.9432,-71.4525,US
310,MANCHESTER-MANCHESTE,PKG,REGULAR PACKAGE CENTER,319,MANCHESTER,7,NORTHEAST,62,NO NEW ENGLAND,42.9432,-71.4525,US
316,NASHUA VILLAGE,PKG,REGULAR PACKAGE CENTER,395,NASHUA HIB,7,EAST REGION,36,NORTHEAST,0,0,US
317,MANCHESTER SPECIALS,CPU,CENTRAL PICKUP,319,MANCHESTER,7,EAST REGION,36,NORTHEAST,42.9432,-71.4525,US
317,MANCHESTER SPECIALS,CPU,CENTRAL PICKUP,319,MANCHESTER,7,NORTHEAST,62,NO NEW ENGLAND,42.9432,-71.4525,US
318,MANCHESTER,CPU,CENTRAL PICKUP,319,MANCHESTER,7,NORTHEAST,62,NO NEW ENGLAND,42.9432,-71.4525,US
318,MANCHESTER CPU,CPU,CENTRAL PICKUP,319,MANCHESTER,7,EAST REGION,36,NORTHEAST,42.9432,-71.4525,US
318,MANCHESTER CPU,CPU,CENTRAL PICKUP,319,MANCHESTER,7,NORTHEAST,62,NO NEW ENGLAND,42.9432,-71.4525,US
319,MANCHESTER,HUB,HUB/CENTRAL SORT,319,MANCHESTER,7,EAST REGION,36,NORTHEAST,42.9432,-71.4525,US
319,MANCHESTER,HUB,HUB/CENTRAL SORT,319,MANCHESTER,7,NORTHEAST,62,NO NEW ENGLAND,42.9432,-71.4525,US
320,LACONIA,PKG,REGULAR PACKAGE CENTER,320,LACONIA,7,EAST REGION,36,NORTHEAST,43.5278,-71.4754,US
320,LACONIA,PKG,REGULAR PACKAGE CENTER,320,LACONIA,7,NORTHEAST,62,NO NEW ENGLAND,43.5278,-71.4754,US
326,LACONIA SPECIALS,CPU,CENTRAL PICKUP,320,LACONIA,7,EAST REGION,36,NORTHEAST,43.5278,-71.4754,US
326,LACONIA SPECIALS,CPU,CENTRAL PICKUP,320,LACONIA,7,NORTHEAST,62,NO NEW ENGLAND,43.5278,-71.4754,US
328,LACONIA - 0189,CPU,CENTRAL PICKUP,320,LACONIA,7,NORTHEAST,62,NO NEW ENGLAND,43.5278,-71.4754,US
328,LACONIA CPU,CPU,CENTRAL PICKUP,320,LACONIA,7,EAST REGION,36,NORTHEAST,43.5278,-71.4754,US
328,LACONIA CPU,CPU,CENTRAL PICKUP,320,LACONIA,7,NORTHEAST,62,NO NEW ENGLAND,43.5278,-71.4754,US
333,NEW HAMPSHIRE TDP,PKG,REGULAR PACKAGE CENTER,319,MANCHESTER,7,EAST REGION,36,NORTHEAST,42.9432,-71.4525,US
333,NEW HAMPSHIRE TDP,PKG,REGULAR PACKAGE CENTER,319,MANCHESTER,7,NORTHEAST,62,NO NEW ENGLAND,42.9432,-71.4525,US
338,LACONIA - 0319,CPU,CENTRAL PICKUP,320,LACONIA,7,EAST REGION,36,NORTHEAST,43.5278,-71.4754,US
338,LACONIA - 0319,CPU,CENTRAL PICKUP,320,LACONIA,7,NORTHEAST,62,NO NEW ENGLAND,43.5278,-71.4754,US
340,KEENE,PKG,REGULAR PACKAGE CENTER,340,KEENE,7,EAST REGION,36,NORTHEAST,42.9159,-72.2868,US
340,KEENE,PKG,REGULAR PACKAGE CENTER,340,KEENE,7,NORTHEAST,62,NO NEW ENGLAND,42.9159,-72.2868,US
347,KEENE SPECIALS,CPU,CENTRAL PICKUP,340,KEENE,7,EAST REGION,36,NORTHEAST,42.9159,-72.2868,US
347,KEENE SPECIALS,CPU,CENTRAL PICKUP,340,KEENE,7,NORTHEAST,62,NO NEW ENGLAND,42.9159,-72.2868,US
348,KEENE,CPU,CENTRAL PICKUP,340,KEENE,7,NORTHEAST,62,NO NEW ENGLAND,42.9159,-72.2868,US
348,KEENE CPU,CPU,CENTRAL PICKUP,340,KEENE,7,EAST REGION,36,NORTHEAST,42.9159,-72.2868,US
348,KEENE CPU,CPU,CENTRAL PICKUP,340,KEENE,7,NORTHEAST,62,NO NEW ENGLAND,42.9159,-72.2868,US
350,TWIN MOUNTAIN,PKG,REGULAR PACKAGE CENTER,350,TWIN MOUNTAIN,7,EAST REGION,36,NORTHEAST,44.2912,-71.542,US
350,TWIN MOUNTAIN,PKG,REGULAR PACKAGE CENTER,350,TWIN MOUNTAIN,7,NORTHEAST,62,NO NEW ENGLAND,44.2912,-71.542,US
358,TWIN MOUNTAIN,CPU,CENTRAL PICKUP,350,TWIN MOUNTAIN,7,NORTHEAST,62,NO NEW ENGLAND,44.2912,-71.542,US
358,TWIN MTN SPECIALS,CPU,CENTRAL PICKUP,350,TWIN MOUNTAIN,7,EAST REGION,36,NORTHEAST,44.2912,-71.542,US
358,TWIN MTN SPECIALS,CPU,CENTRAL PICKUP,350,TWIN MOUNTAIN,7,NORTHEAST,62,NO NEW ENGLAND,44.2912,-71.542,US
368,DOVER SPECIALS,CPU,CENTRAL PICKUP,380,DOVER,7,EAST REGION,36,NORTHEAST,43.1834,-70.8904,US
368,DOVER SPECIALS,CPU,CENTRAL PICKUP,380,DOVER,7,NORTHEAST,62,NO NEW ENGLAND,43.1834,-70.8904,US
368,NASHUA,CPU,CENTRAL PICKUP,300,NASHUA,7,NORTHEAST,62,NO NEW ENGLAND,42.7564,-71.4905,US
371,LEBANON (0500),PKG,REGULAR PACKAGE CENTER,500,WHITE RIVER,7,EAST REGION,36,NORTHEAST,43.6951,-72.3177,US
371,LEBANON (0500),PKG,REGULAR PACKAGE CENTER,500,WHITE RIVER,7,NORTHEAST,62,NO NEW ENGLAND,43.6951,-72.3177,US
379,LEBANON AIR SORT,APT,AIRPORT,380,DOVER,7,EAST REGION,36,NORTHEAST,43.1834,-70.8904,US
379,LEBANON AIR SORT,APT,AIRPORT,380,DOVER,7,NORTHEAST,62,NO NEW ENGLAND,43.1834,-70.8904,US
380,DOVER-DOVER,PKG,REGULAR PACKAGE CENTER,380,DOVER,7,EAST REGION,36,NORTHEAST,43.1834,-70.8904,US
380,DOVER-DOVER,PKG,REGULAR PACKAGE CENTER,380,DOVER,7,NORTHEAST,62,NO NEW ENGLAND,43.1834,-70.8904,US
386,NASHUA SPECIALS,CPU,CENTRAL PICKUP,300,NASHUA,7,EAST REGION,36,NORTHEAST,42.7564,-71.4905,US
386,NASHUA SPECIALS,CPU,CENTRAL PICKUP,300,NASHUA,7,NORTHEAST,62,NO NEW ENGLAND,42.7564,-71.4905,US
388,DOVER,CPU,CENTRAL PICKUP,380,DOVER,7,NORTHEAST,62,NO NEW ENGLAND,43.1834,-70.8904,US
388,DOVER CPU,CPU,CENTRAL PICKUP,380,DOVER,7,EAST REGION,36,NORTHEAST,43.1834,-70.8904,US
388,DOVER CPU,CPU,CENTRAL PICKUP,380,DOVER,7,NORTHEAST,62,NO NEW ENGLAND,43.1834,-70.8904,US
395,NASHUA HIB,HUB,HUB/CENTRAL SORT,395,NASHUA HIB,3,WEST REGION,76,NORTHWEST,0,0,US
395,NASHUA HIB,HUB,HUB/CENTRAL SORT,395,NASHUA HIB,7,EAST REGION,36,NORTHEAST,0,0,US
396,PROVIDENCE CPU MASELLO,CPU,CENTRAL PICKUP,299,PROVIDENCE,7,EAST REGION,36,NORTHEAST,41.7335,-71.4462,US
396,PROVIDENCE CPU MASELLO,CPU,CENTRAL PICKUP,299,PROVIDENCE,7,NORTHEAST,36,EAST NEW ENGLAND,41.7335,-71.4462,US
399,NASHUA,HUB,HUB/CENTRAL SORT,300,NASHUA,7,EAST REGION,36,NORTHEAST,42.7564,-71.4905,US
399,NASHUA,HUB,HUB/CENTRAL SORT,300,NASHUA,7,NORTHEAST,62,NO NEW ENGLAND,42.7564,-71.4905,US
400,WELLS,PKG,REGULAR PACKAGE CENTER,400,WELLS,7,EAST REGION,36,NORTHEAST,43.3011,-70.5756,US
400,WELLS,PKG,REGULAR PACKAGE CENTER,400,WELLS,7,NORTHEAST,62,NO NEW ENGLAND,43.3011,-70.5756,US
408,PORTLAND,CPU,CENTRAL PICKUP,419,PORTLAND,7,NORTHEAST,62,NO NEW ENGLAND,43.6405,-70.3217,US
408,PORTLAND SPECIALS,CPU,CENTRAL PICKUP,419,PORTLAND,7,EAST REGION,36,NORTHEAST,43.6405,-70.3217,US
408,PORTLAND SPECIALS,CPU,CENTRAL PICKUP,419,PORTLAND,7,NORTHEAST,62,NO NEW ENGLAND,43.6405,-70.3217,US
408,Customer Location,CSL,CENTRAL PICKUP,419,Customer Location,7,EAST REGION,36,NORTHEAST,43.6405,-70.3217,US
408,Customer Location,CSL,CENTRAL PICKUP,419,Customer Location,7,NORTHEAST,62,NO NEW ENGLAND,43.6405,-70.3217,US
412,PORTLAND,PKG,REGULAR PACKAGE CENTER,419,PORTLAND,7,EAST REGION,36,NORTHEAST,43.6405,-70.3217,US
412,PORTLAND,PKG,REGULAR PACKAGE CENTER,419,PORTLAND,7,NORTHEAST,62,NO NEW ENGLAND,43.6405,-70.3217,US
418,PORTLAND - 0189,CPU,CENTRAL PICKUP,419,PORTLAND,7,NORTHEAST,62,NO NEW ENGLAND,43.6405,-70.3217,US
418,PORTLAND CPU,CPU,CENTRAL PICKUP,419,PORTLAND,7,EAST REGION,36,NORTHEAST,43.6405,-70.3217,US
418,PORTLAND CPU,CPU,CENTRAL PICKUP,419,PORTLAND,7,NORTHEAST,62,NO NEW ENGLAND,43.6405,-70.3217,US
419,PORTLAND,HUB,HUB/CENTRAL SORT,419,PORTLAND,7,EAST REGION,36,NORTHEAST,43.6405,-70.3217,US
419,PORTLAND,HUB,HUB/CENTRAL SORT,419,PORTLAND,7,NORTHEAST,62,NO NEW ENGLAND,43.6405,-70.3217,US
422,LEWISTON-AUBURN,PKG,REGULAR PACKAGE CENTER,422,AUBURN,7,EAST REGION,36,NORTHEAST,44.0445,-70.2931,US
422,LEWISTON-AUBURN,PKG,REGULAR PACKAGE CENTER,422,AUBURN,7,NORTHEAST,62,NO NEW ENGLAND,44.0445,-70.2931,US
427,BANGOR SPECIALS,CPU,CENTRAL PICKUP,449,BANGOR,7,EAST REGION,36,NORTHEAST,44.7886,-68.7609,US
427,BANGOR SPECIALS,CPU,CENTRAL PICKUP,449,BANGOR,7,NORTHEAST,62,NO NEW ENGLAND,44.7886,-68.7609,US
428,LEWISTON CPU,CPU,CENTRAL PICKUP,422,AUBURN,7,EAST REGION,36,NORTHEAST,44.0445,-70.2931,US
428,LEWISTON CPU,CPU,CENTRAL PICKUP,422,AUBURN,7,NORTHEAST,62,NO NEW ENGLAND,44.0445,-70.2931,US
428,LEWISTON TO LEWISTON,CPU,CENTRAL PICKUP,422,AUBURN,7,NORTHEAST,62,NO NEW ENGLAND,44.0445,-70.2931,US
429,PORTLAND,APT,AIRPORT,419,PORTLAND,7,EAST REGION,36,NORTHEAST,43.6405,-70.3217,US
429,PORTLAND,APT,AIRPORT,419,PORTLAND,7,NORTHEAST,62,NO NEW ENGLAND,43.6405,-70.3217,US
432,LL BEAN,PKG,REGULAR PACKAGE CENTER,432,L L BEAN,7,EAST REGION,36,NORTHEAST,0,0,US
432,LL BEAN,PKG,REGULAR PACKAGE CENTER,432,L L BEAN,7,NORTHEAST,62,NO NEW ENGLAND,0,0,US
436,PORTLAND PALLET CPU,CPU,CENTRAL PICKUP,419,PORTLAND,7,EAST REGION,36,NORTHEAST,43.6405,-70.3217,US
436,PORTLAND PALLET CPU,CPU,CENTRAL PICKUP,432,L L BEAN,7,EAST REGION,36,NORTHEAST,0,0,US
436,Customer Location,CSL,CENTRAL PICKUP,436,Customer Location,7,EAST REGION,36,NORTHEAST,0,0,US
438,PORTLAND-LL BEAN,CPU,CENTRAL PICKUP,419,PORTLAND,7,EAST REGION,36,NORTHEAST,43.6405,-70.3217,US
438,PORTLAND-LL BEAN,CPU,CENTRAL PICKUP,419,PORTLAND,7,NORTHEAST,62,NO NEW ENGLAND,43.6405,-70.3217,US
439,LEWISTON,APT,AIRPORT,422,AUBURN,7,EAST REGION,36,NORTHEAST,44.0445,-70.2931,US
439,LEWISTON,APT,AIRPORT,422,AUBURN,7,NORTHEAST,62,NO NEW ENGLAND,44.0445,-70.2931,US
440,BANGOR,PKG,REGULAR PACKAGE CENTER,449,BANGOR,7,EAST REGION,36,NORTHEAST,44.7886,-68.7609,US
440,BANGOR,PKG,REGULAR PACKAGE CENTER,449,BANGOR,7,NORTHEAST,62,NO NEW ENGLAND,44.7886,-68.7609,US
444,BANGOR TDP,PKG,REGULAR PACKAGE CENTER,449,BANGOR,7,EAST REGION,36,NORTHEAST,44.7886,-68.7609,US
444,BANGOR TDP,PKG,REGULAR PACKAGE CENTER,449,BANGOR,7,NORTHEAST,62,NO NEW ENGLAND,44.7886,-68.7609,US
448,BANGOR,CPU,CENTRAL PICKUP,449,BANGOR,7,NORTHEAST,62,NO NEW ENGLAND,44.7886,-68.7609,US
448,BANGOR CPU,CPU,CENTRAL PICKUP,449,BANGOR,7,EAST REGION,36,NORTHEAST,44.7886,-68.7609,US
448,BANGOR CPU,CPU,CENTRAL PICKUP,449,BANGOR,7,NORTHEAST,62,NO NEW ENGLAND,44.7886,-68.7609,US
449,BANGOR,HUB,HUB/CENTRAL SORT,449,BANGOR,7,EAST REGION,36,NORTHEAST,44.7886,-68.7609,US
449,BANGOR,HUB,HUB/CENTRAL SORT,449,BANGOR,7,NORTHEAST,62,NO NEW ENGLAND,44.7886,-68.7609,US
457,BANGOR,APT,AIRPORT,449,BANGOR,7,EAST REGION,36,NORTHEAST,44.7886,-68.7609,US
457,BANGOR,APT,AIRPORT,449,BANGOR,7,NORTHEAST,62,NO NEW ENGLAND,44.7886,-68.7609,US
458,WELLS,CPU,CENTRAL PICKUP,400,WELLS,7,NORTHEAST,62,NO NEW ENGLAND,43.3011,-70.5756,US
458,WELLS CPU,CPU,CENTRAL PICKUP,400,WELLS,7,EAST REGION,36,NORTHEAST,43.3011,-70.5756,US
458,WELLS CPU,CPU,CENTRAL PICKUP,400,WELLS,7,NORTHEAST,62,NO NEW ENGLAND,43.3011,-70.5756,US
460,CALAIS,PKG,REGULAR PACKAGE CENTER,460,CALAIS,7,EAST REGION,36,NORTHEAST,45.1848,-67.2661,US
460,CALAIS,PKG,REGULAR PACKAGE CENTER,460,CALAIS,7,NORTHEAST,62,NO NEW ENGLAND,0,0,US
460,CALAIS,PKG,REGULAR PACKAGE CENTER,460,CALAIS,7,NORTHEAST,62,NO NEW ENGLAND,45.1848,-67.2661,US
468,LEWISTON SPECIALS,CPU,CENTRAL PICKUP,422,AUBURN,7,EAST REGION,36,NORTHEAST,44.0445,-70.2931,US
468,LEWISTON SPECIALS,CPU,CENTRAL PICKUP,422,AUBURN,7,NORTHEAST,62,NO NEW ENGLAND,44.0445,-70.2931,US
468,LEWISTON TO CHELMSFR,CPU,CENTRAL PICKUP,422,AUBURN,7,NORTHEAST,62,NO NEW ENGLAND,44.0445,-70.2931,US
470,PRESQUE ISLE,PKG,REGULAR PACKAGE CENTER,470,PRESQUE ISLE,7,EAST REGION,36,NORTHEAST,46.6922,-68.0326,US
470,PRESQUE ISLE,PKG,REGULAR PACKAGE CENTER,470,PRESQUE ISLE,7,NORTHEAST,62,NO NEW ENGLAND,46.6922,-68.0326,US
471,HOULTON,PKG,REGULAR PACKAGE CENTER,471,HOULTON,7,EAST REGION,36,NORTHEAST,46.1406,-67.8401,US
471,HOULTON,PKG,REGULAR PACKAGE CENTER,471,HOULTON,7,NORTHEAST,62,NO NEW ENGLAND,46.1406,-67.8401,US
472,PRESQUE ISLE AIRPORT,APT,AIRPORT,470,PRESQUE ISLE,7,EAST REGION,36,NORTHEAST,46.6922,-68.0326,US
472,PRESQUE ISLE AIRPORT,APT,AIRPORT,470,PRESQUE ISLE,7,NORTHEAST,62,NO NEW ENGLAND,46.6922,-68.0326,US
473,MILLINOCKET,APT,AIRPORT,471,HOULTON,7,EAST REGION,36,NORTHEAST,46.1406,-67.8401,US
473,MILLINOCKET,APT,AIRPORT,471,HOULTON,7,NORTHEAST,62,NO NEW ENGLAND,46.1406,-67.8401,US
478,ROCKLAND CPU,CPU,CENTRAL PICKUP,480,ROCKLAND,7,EAST REGION,36,NORTHEAST,44.0867,-69.1234,US
478,ROCKLAND CPU,CPU,CENTRAL PICKUP,480,ROCKLAND,7,NORTHEAST,62,NO NEW ENGLAND,44.0867,-69.1234,US
478,ROCKLAND CPU,CPU,CENTRAL PICKUP,490,WATERVILLE,7,NORTHEAST,62,NO NEW ENGLAND,44.5567,-69.6321,US
478,WATERVILLE - 0419,CPU,CENTRAL PICKUP,490,WATERVILLE,7,NORTHEAST,62,NO NEW ENGLAND,44.5567,-69.6321,US
480,ROCKLAND,PKG,REGULAR PACKAGE CENTER,480,ROCKLAND,7,EAST REGION,36,NORTHEAST,44.0867,-69.1234,US
480,ROCKLAND,PKG,REGULAR PACKAGE CENTER,480,ROCKLAND,7,NORTHEAST,62,NO NEW ENGLAND,44.0867,-69.1234,US
481,ROCKLAND AIRPORT,APT,AIRPORT,480,ROCKLAND,7,EAST REGION,36,NORTHEAST,44.0867,-69.1234,US
481,ROCKLAND AIRPORT,APT,AIRPORT,480,ROCKLAND,7,NORTHEAST,62,NO NEW ENGLAND,44.0867,-69.1234,US
490,WATERVILLE,PKG,REGULAR PACKAGE CENTER,490,WATERVILLE,7,EAST REGION,36,NORTHEAST,44.5567,-69.6321,US
490,WATERVILLE,PKG,REGULAR PACKAGE CENTER,490,WATERVILLE,7,NORTHEAST,62,NO NEW ENGLAND,44.5567,-69.6321,US
497,WATERVILLE,APT,AIRPORT,490,WATERVILLE,7,EAST REGION,36,NORTHEAST,44.5567,-69.6321,US
497,WATERVILLE,APT,AIRPORT,490,WATERVILLE,7,NORTHEAST,62,NO NEW ENGLAND,44.5567,-69.6321,US
498,WATERVILLE - 0189,CPU,CENTRAL PICKUP,490,WATERVILLE,7,NORTHEAST,62,NO NEW ENGLAND,44.5567,-69.6321,US
498,WATERVILLE CPU,CPU,CENTRAL PICKUP,490,WATERVILLE,7,EAST REGION,36,NORTHEAST,44.5567,-69.6321,US
498,WATERVILLE CPU,CPU,CENTRAL PICKUP,490,WATERVILLE,7,NORTHEAST,62,NO NEW ENGLAND,44.5567,-69.6321,US
